Date	Date_index	State	Confirmed	Deaths	Cumulative Confirmed	Cumulative Deaths	State of Emergency Declared	Stay at home ordered	Gatherings banned	Out-of-state Travel Restrictions	Schools closed	Daycares Closed	Bars and Restaurants Closed	Non-essential retails closed	Lat	Long	Population	Area	Density
2020-02-20	30	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-21	31	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-22	32	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-23	33	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-24	34	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-25	35	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-26	36	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-27	37	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-28	38	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-02-29	39	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-01	40	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-02	41	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-03	42	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-04	43	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-05	44	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-06	45	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-07	46	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-08	47	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-09	48	Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-10	49	Virginia	7.0	0.0	7.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-11	50	Virginia	2.0	0.0	9.0	0.0	0	0	0	0	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-12	51	Virginia	8.0	0.0	17.0	0.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-13	52	Virginia	13.0	0.0	30.0	0.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-14	53	Virginia	11.0	1.0	41.0	1.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-15	54	Virginia	4.0	0.0	45.0	1.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-16	55	Virginia	4.0	0.0	49.0	1.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-17	56	Virginia	18.0	1.0	67.0	2.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-18	57	Virginia	10.0	0.0	77.0	2.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-19	58	Virginia	22.0	0.0	99.0	2.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-20	59	Virginia	23.0	0.0	122.0	2.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-21	60	Virginia	34.0	0.0	156.0	2.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-22	61	Virginia	64.0	4.0	220.0	6.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-23	62	Virginia	34.0	0.0	254.0	6.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-24	63	Virginia	39.0	3.0	293.0	9.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-25	64	Virginia	103.0	0.0	396.0	9.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-26	65	Virginia	70.0	1.0	466.0	10.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-27	66	Virginia	141.0	0.0	607.0	10.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-28	67	Virginia	133.0	3.0	740.0	13.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-29	68	Virginia	150.0	7.0	890.0	20.0	1	0	3	20	1	1	1	1	37.7693	-78.17	8535519	110787	77.04
2020-03-30	69	Virginia	130.0	-5.0	1020.0	15.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-03-31	70	Virginia	229.0	12.0	1249.0	27.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-01	71	Virginia	234.0	7.0	1483.0	34.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-02	72	Virginia	223.0	7.0	1706.0	41.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-03	73	Virginia	306.0	5.0	2012.0	46.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-04	74	Virginia	395.0	6.0	2407.0	52.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-05	75	Virginia	233.0	0.0	2640.0	52.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-06	76	Virginia	238.0	14.0	2878.0	66.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-07	77	Virginia	457.0	0.0	3335.0	66.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-08	78	Virginia	310.0	0.0	3645.0	66.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-09	79	Virginia	397.0	43.0	4042.0	109.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-10	80	Virginia	467.0	12.0	4509.0	121.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-11	81	Virginia	568.0	9.0	5077.0	130.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-12	82	Virginia	197.0	11.0	5274.0	141.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-13	83	Virginia	473.0	8.0	5747.0	149.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-14	84	Virginia	435.0	5.0	6182.0	154.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-15	85	Virginia	318.0	41.0	6500.0	195.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-16	86	Virginia	389.0	13.0	6889.0	208.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-04-17	87	Virginia	602.0	23.0	7491.0	231.0	1	1	3	20	0	0	0	1	37.7693	-78.17	8535519	110787	77.04
2020-01-22	1	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-01-23	2	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-01-24	3	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-01-25	4	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-01-26	5	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-01-27	6	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-01-28	7	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-01-29	8	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-01-30	9	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-01-31	10	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-01	11	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-02	12	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-03	13	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-04	14	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-05	15	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-06	16	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-07	17	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-08	18	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-09	19	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-10	20	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-11	21	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-12	22	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-13	23	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-14	24	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-15	25	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-16	26	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-17	27	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-18	28	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-19	29	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-20	30	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-21	31	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-22	32	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-23	33	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-24	34	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-25	35	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-26	36	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-27	37	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-28	38	Washington	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-02-29	39	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-01	40	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-02	41	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-03	42	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-04	43	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-05	44	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-06	45	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-07	46	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-08	47	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-09	48	Washington	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-10	49	Washington	267.0	23.0	267.0	23.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-11	50	Washington	99.0	6.0	366.0	29.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-12	51	Washington	76.0	2.0	442.0	31.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-13	52	Washington	126.0	6.0	568.0	37.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-14	53	Washington	4.0	0.0	572.0	37.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-15	54	Washington	71.0	3.0	643.0	40.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-16	55	Washington	261.0	8.0	904.0	48.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-17	56	Washington	172.0	7.0	1076.0	55.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-18	57	Washington	-62.0	0.0	1014.0	55.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-19	58	Washington	362.0	19.0	1376.0	74.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-20	59	Washington	148.0	9.0	1524.0	83.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-21	60	Washington	269.0	11.0	1793.0	94.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-22	61	Washington	204.0	3.0	1997.0	97.0	1	0	1	20	1	1	1	1	47.4009	-121.4905	7614893	184661	41.24
2020-03-23	62	Washington	224.0	12.0	2221.0	109.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-03-24	63	Washington	107.0	7.0	2328.0	116.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-03-25	64	Washington	263.0	17.0	2591.0	133.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-03-26	65	Washington	616.0	17.0	3207.0	150.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-03-27	66	Washington	270.0	7.0	3477.0	157.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-03-28	67	Washington	553.0	31.0	4030.0	188.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-03-29	68	Washington	435.0	10.0	4465.0	198.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-03-30	69	Washington	458.0	7.0	4923.0	205.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-03-31	70	Washington	509.0	20.0	5432.0	225.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-01	71	Washington	176.0	9.0	5608.0	234.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-02	72	Washington	781.0	37.0	6389.0	271.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-03	73	Washington	457.0	20.0	6846.0	291.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-04	74	Washington	401.0	24.0	7247.0	315.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-05	75	Washington	578.0	21.0	7825.0	336.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-06	76	Washington	486.0	45.0	8311.0	381.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-07	77	Washington	381.0	19.0	8692.0	400.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-08	78	Washington	584.0	26.0	9276.0	426.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-09	79	Washington	363.0	30.0	9639.0	456.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-10	80	Washington	480.0	27.0	10119.0	483.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-11	81	Washington	315.0	12.0	10434.0	495.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-12	82	Washington	175.0	11.0	10609.0	506.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-13	83	Washington	26.0	7.0	10635.0	513.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-14	84	Washington	164.0	17.0	10799.0	530.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-15	85	Washington	143.0	22.0	10942.0	552.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-16	86	Washington	115.0	27.0	11057.0	579.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-04-17	87	Washington	460.0	24.0	11517.0	603.0	1	1	1	20	0	0	0	0	47.4009	-121.4905	7614893	184661	41.24
2020-01-22	1	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-01-23	2	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-01-24	3	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-01-25	4	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-01-26	5	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-01-27	6	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-01-28	7	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-01-29	8	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-01-30	9	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-01-31	10	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-01	11	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-02	12	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-03	13	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-04	14	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-05	15	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-06	16	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-07	17	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-08	18	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-09	19	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-10	20	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-11	21	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-12	22	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-13	23	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-14	24	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-15	25	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-16	26	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-17	27	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-18	28	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-19	29	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-20	30	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-21	31	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-22	32	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-23	33	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-24	34	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-25	35	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-26	36	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-27	37	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-28	38	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-02-29	39	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-01	40	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-02	41	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-03	42	West Virginia	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-04	43	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-05	44	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-06	45	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-07	46	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-08	47	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-09	48	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-10	49	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-11	50	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-12	51	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-13	52	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-14	53	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-15	54	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-16	55	West Virginia	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-17	56	West Virginia	1.0	0.0	1.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-18	57	West Virginia	0.0	0.0	1.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-19	58	West Virginia	1.0	0.0	2.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
2020-03-20	59	West Virginia	5.0	0.0	7.0	0.0	1	0	1	20	1	1	1	1	38.4912	-80.9545	1792065	62756	28.56
